task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
263	72/c52bff	441600	call_sv_del (59)	COMPLETED	0	2025-12-25 12:08:17.555	9.5s	2s	98.3%	33.1 MB	45.3 MB	4.5 MB	14.5 KB
452	fe/1ff510	441601	analyse_1 (NA18855.wgs)	COMPLETED	0	2025-12-25 12:08:17.560	9.5s	0ms	47.0%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
93	31/e43126	441595	get_depth (24)	COMPLETED	0	2025-12-25 12:08:17.551	9.6s	0ms	84.7%	1.5 MB	7.1 MB	5.4 MB	1.4 KB
453	63/b039c6	441863	format_snvs (19)	COMPLETED	0	2025-12-25 12:08:17.753	11.1s	0ms	46.4%	1.5 MB	7.4 MB	178.9 KB	74.2 KB
455	bf/93cb24	441883	analyse_1 (NA19908.wgs)	COMPLETED	0	2025-12-25 12:08:17.757	11.1s	0ms	14.4%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
456	37/4ca460	441901	save_vcfs (NA19143.wgs)	COMPLETED	0	2025-12-25 12:08:17.761	11.1s	0ms	50.0%	0	0	47.2 KB	8.4 KB
457	d2/663cb1	442819	get_core_var (NA19143.wgs)	COMPLETED	0	2025-12-25 12:08:20.915	8s	0ms	51.8%	1.5 MB	7.4 MB	108.1 KB	51 KB
458	65/f568e3	442820	analyse_3 (NA18868.wgs)	COMPLETED	0	2025-12-25 12:08:20.921	8.1s	0ms	21.2%	1.5 MB	7.4 MB	63.9 KB	1.5 KB
300	1e/4fad32	441721	call_snvs1 (52)	COMPLETED	0	2025-12-25 12:08:17.648	11.4s	1s	485.1%	19.1 MB	1.7 GB	4 MB	309.6 KB
278	f6/cf0502	441829	call_snvs2 (45)	COMPLETED	0	2025-12-25 12:08:17.745	11.3s	1s	440.1%	18.9 MB	1.7 GB	4.1 MB	328.1 KB
227	c1/42de53	441816	call_snvs1 (37)	COMPLETED	0	2025-12-25 12:08:17.736	11.3s	1s	422.3%	1.1 MB	7.9 MB	3.8 MB	311.8 KB
459	bf/cb4b4b	443798	analyse_3 (NA19908.wgs)	COMPLETED	0	2025-12-25 12:08:25.911	5s	0ms	42.3%	1.5 MB	7.4 MB	64.4 KB	1.5 KB
454	9b/e87ec3	443979	format_snvs (20)	COMPLETED	0	2025-12-25 12:08:26.000	4.9s	0ms	32.3%	1.5 MB	7.4 MB	180.4 KB	74.5 KB
461	49/62c32d	443993	save_vcfs (NA19819.wgs)	COMPLETED	0	2025-12-25 12:08:26.007	4.9s	0ms	149.2%	0	0	47.2 KB	8.3 KB
460	ea/a434ec	444018	get_core_var (NA19819.wgs)	COMPLETED	0	2025-12-25 12:08:26.013	4.9s	0ms	34.9%	1.5 MB	7.4 MB	107.8 KB	50.7 KB
88	22/56effd	443794	get_depth (23)	COMPLETED	0	2025-12-25 12:08:25.905	5.1s	1s	94.4%	1.5 MB	7.1 MB	5.1 MB	1.4 KB
321	bf/d274b3	441814	call_sv_dup (70)	COMPLETED	0	2025-12-25 12:08:17.731	14.8s	3s	99.4%	33.6 MB	44.8 MB	5.1 MB	15.7 KB
119	12/6facf3	441824	call_sv_del (25)	COMPLETED	0	2025-12-25 12:08:17.740	14.8s	2s	101.2%	33 MB	44.9 MB	4.9 MB	14.5 KB
265	0c/400f15	441842	call_sv_dup (60)	COMPLETED	0	2025-12-25 12:08:17.749	14.8s	2s	99.9%	32.6 MB	43.9 MB	3.5 MB	15.8 KB
5	0f/2606d1	443788	call_snvs2 (1)	COMPLETED	0	2025-12-25 12:08:25.890	6.7s	2s	356.0%	20 MB	1.7 GB	4.1 MB	351.4 KB
462	de/d5fcfa	448102	analyse_1 (NA19109.wgs)	COMPLETED	0	2025-12-25 12:08:27.116	5.5s	0ms	41.1%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
76	4b/9be00c	448292	get_depth (20)	COMPLETED	0	2025-12-25 12:08:27.194	5.5s	1s	93.9%	1.7 MB	7.1 MB	5.7 MB	1.4 KB
464	e8/d8b5cb	451068	get_core_var (HG00589.wgs)	COMPLETED	0	2025-12-25 12:08:29.016	3.7s	0ms	39.2%	1.7 MB	7.4 MB	109 KB	51.8 KB
465	91/54c839	451114	analyse_3 (NA19143.wgs)	COMPLETED	0	2025-12-25 12:08:29.037	3.7s	0ms	40.3%	1.7 MB	7.4 MB	64.2 KB	1.5 KB
466	0d/2383e5	451138	format_snvs (21)	COMPLETED	0	2025-12-25 12:08:29.046	3.7s	0ms	36.1%	1.5 MB	7.4 MB	181.8 KB	74.9 KB
463	3a/bdbe83	451062	save_vcfs (HG00589.wgs)	COMPLETED	0	2025-12-25 12:08:29.010	3.9s	0ms	150.8%	0	0	47.2 KB	8.4 KB
34	ed/068683	448058	call_sv_del (8)	COMPLETED	0	2025-12-25 12:08:27.110	7.7s	3s	101.0%	32.9 MB	44.7 MB	4.7 MB	14.5 KB
18	2f/248828	451082	call_snvs2 (4)	COMPLETED	0	2025-12-25 12:08:29.026	5.9s	1s	504.3%	20.3 MB	1.7 GB	3.9 MB	321 KB
7	ef/ecb485	452044	get_depth (2)	COMPLETED	0	2025-12-25 12:08:31.018	4.9s	1s	91.1%	1.5 MB	7.1 MB	5.5 MB	1.4 KB
471	eb/6e7231	456037	analyse_1 (HG00589.wgs)	COMPLETED	0	2025-12-25 12:08:32.606	3.3s	0ms	42.9%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
6	14/86d499	451073	call_snvs1 (2)	COMPLETED	0	2025-12-25 12:08:29.021	6.9s	1s	465.9%	21 MB	1.7 GB	4.3 MB	349.4 KB
226	c8/b78863	451095	call_snvs1 (36)	COMPLETED	0	2025-12-25 12:08:29.031	6.9s	1s	505.3%	20.2 MB	1.7 GB	4.1 MB	305.2 KB
467	a4/c05966	451898	format_snvs (22)	COMPLETED	0	2025-12-25 12:08:30.922	5s	0ms	27.1%	1.5 MB	7.4 MB	163.9 KB	68.3 KB
469	28/c1c0da	451899	save_vcfs (NA18565.wgs)	COMPLETED	0	2025-12-25 12:08:30.928	5s	0ms	119.3%	0	0	47.2 KB	8.4 KB
468	5e/ba3240	451901	get_core_var (NA18565.wgs)	COMPLETED	0	2025-12-25 12:08:30.934	5.1s	0ms	32.5%	1.5 MB	7.4 MB	109 KB	51.8 KB
470	b7/ade051	451905	analyse_3 (NA19819.wgs)	COMPLETED	0	2025-12-25 12:08:30.940	5.1s	0ms	49.1%	1.5 MB	7.4 MB	63.9 KB	1.5 KB
339	ad/01a020	456029	call_snvs2 (66)	COMPLETED	0	2025-12-25 12:08:32.601	4.7s	1s	366.9%	20.4 MB	1.7 GB	4.2 MB	323.3 KB
473	42/af54db	456585	get_core_var (NA12156.wgs)	COMPLETED	0	2025-12-25 12:08:32.762	8.2s	0ms	19.7%	1.5 MB	7.4 MB	109.3 KB	51.9 KB
