task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
46	a6/4c188e	2081552	get_depth (10)	COMPLETED	0	2025-12-25 13:25:10.970	10s	0ms	95.9%	1.5 MB	7.1 MB	9 MB	1.6 KB
292	0e/fe22c4	2084386	get_depth (60)	COMPLETED	0	2025-12-25 13:25:17.358	8.6s	0ms	94.9%	1.5 MB	7.1 MB	7.4 MB	1.6 KB
335	f0/6731e2	2081562	call_sv_del (62)	COMPLETED	0	2025-12-25 13:25:11.072	15s	2s	98.7%	32.4 MB	44.4 MB	4.6 MB	14.4 KB
254	83/7bb941	2083539	call_snvs1 (48)	COMPLETED	0	2025-12-25 13:25:17.197	8.9s	1s	349.2%	1.2 MB	8 MB	4 MB	356.2 KB
442	ee/8c0ef8	2083806	format_snvs (14)	COMPLETED	0	2025-12-25 13:25:17.291	8.8s	0ms	45.9%	1.5 MB	7.4 MB	196 KB	87.5 KB
443	80/fe58ea	2083859	analyse_2 (NA19095.wgs)	COMPLETED	0	2025-12-25 13:25:17.295	8.8s	0ms	55.2%	1.5 MB	7.4 MB	56.7 KB	1.5 KB
445	91/ee7568	2083885	phase_snvs (NA19095.wgs)	FAILED	127	2025-12-25 13:25:17.299	8.8s	8.7s	-	-	-	-	-
444	30/7e807a	2084349	analyse_3 (NA19095.wgs)	COMPLETED	0	2025-12-25 13:25:17.353	8.7s	0ms	41.9%	1.7 MB	7.4 MB	71.5 KB	2.4 KB
289	a5/69aaa9	2083786	call_snvs1 (53)	COMPLETED	0	2025-12-25 13:25:17.286	13.7s	1s	348.6%	1.9 MB	10.8 MB	4.1 MB	339 KB
44	ac/6cccf1	2081913	call_sv_del (10)	COMPLETED	0	2025-12-25 13:25:15.984	15s	2s	99.7%	32.5 MB	44.3 MB	4.6 MB	14.4 KB
128	13/3d3a68	2083531	call_sv_dup (30)	COMPLETED	0	2025-12-25 13:25:17.184	13.8s	2s	99.9%	32.7 MB	44.4 MB	5.1 MB	15.8 KB
259	13/cf83f5	2083536	call_sv_dup (56)	COMPLETED	0	2025-12-25 13:25:17.191	13.8s	2s	100.2%	32.8 MB	44.9 MB	4.7 MB	15.7 KB
286	7f/7a1da6	2087071	call_snvs2 (65)	COMPLETED	0	2025-12-25 13:25:18.331	12.7s	2s	419.2%	1.2 MB	8 MB	4.1 MB	348.6 KB
446	74/34d01c	2089565	phase_snvs (NA12813.wgs)	FAILED	127	2025-12-25 13:25:19.607	11.4s	11.3s	-	-	-	-	-
447	00/746841	2089566	analyse_3 (NA12813.wgs)	COMPLETED	0	2025-12-25 13:25:19.612	11.4s	0ms	49.6%	1.5 MB	7.4 MB	69.9 KB	2.2 KB
451	d9/3ba677	2091820	save_vcfs (NA18868.wgs)	COMPLETED	0	2025-12-25 13:25:26.116	5.9s	0ms	44.0%	0	0	47.6 KB	9.1 KB
448	55/534947	2091802	analyse_1 (NA18565.wgs)	COMPLETED	0	2025-12-25 13:25:26.104	6s	0ms	51.0%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
319	08/29bf28	2091440	get_depth (69)	COMPLETED	0	2025-12-25 13:25:21.049	12.5s	0ms	109.5%	1.7 MB	7.1 MB	9.6 MB	1.6 KB
449	8b/d48ee7	2091804	format_snvs (15)	COMPLETED	0	2025-12-25 13:25:26.110	7.5s	0ms	44.8%	1.5 MB	7.4 MB	239.7 KB	118.9 KB
450	07/03877d	2091827	get_core_var (NA18868.wgs)	COMPLETED	0	2025-12-25 13:25:26.121	7.5s	0ms	44.2%	1.5 MB	7.4 MB	148 KB	63.2 KB
452	f3/bd069c	2092319	analyse_1 (NA18526.wgs)	COMPLETED	0	2025-12-25 13:25:31.028	2.6s	0ms	29.2%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
453	bf/2cdfa4	2092330	format_snvs (16)	COMPLETED	0	2025-12-25 13:25:31.034	2.5s	0ms	58.4%	1.7 MB	7.7 MB	239 KB	115.4 KB
305	b0/ba2c6a	2091757	get_depth (64)	COMPLETED	0	2025-12-25 13:25:25.984	10s	0ms	106.0%	1.5 MB	7.1 MB	9.1 MB	1.6 KB
249	9d/31cdda	2091797	call_snvs1 (43)	COMPLETED	0	2025-12-25 13:25:26.098	9.9s	1s	565.5%	1.1 MB	7.9 MB	3.8 MB	362.9 KB
37	ec/62e1d1	2092270	call_snvs2 (6)	COMPLETED	0	2025-12-25 13:25:31.017	5s	1s	535.3%	1.2 MB	8 MB	4 MB	331.2 KB
261	fa/50f677	2091420	call_snvs2 (62)	COMPLETED	0	2025-12-25 13:25:20.975	15.1s	1s	591.5%	1 MB	7.9 MB	3.9 MB	331 KB
188	29/b8f636	2091790	call_sv_del (34)	COMPLETED	0	2025-12-25 13:25:26.087	14.9s	2s	101.1%	32.8 MB	44.9 MB	4.9 MB	14.4 KB
248	a6/7d5baf	2092245	call_snvs1 (42)	COMPLETED	0	2025-12-25 13:25:30.988	10s	1s	510.2%	1.2 MB	8 MB	4 MB	340.4 KB
290	25/a9278c	2092261	call_sv_del (50)	COMPLETED	0	2025-12-25 13:25:31.005	10s	2s	102.2%	32.9 MB	1.7 GB	4.4 MB	14.4 KB
111	8c/185e5c	2092267	call_sv_dup (24)	COMPLETED	0	2025-12-25 13:25:31.011	10s	2s	101.4%	32.5 MB	44.2 MB	4.3 MB	15.6 KB
206	a9/d63fcb	2092309	call_sv_dup (45)	COMPLETED	0	2025-12-25 13:25:31.023	10s	2s	101.0%	32.8 MB	44.9 MB	4.7 MB	15.7 KB
459	bf/a0d38f	2099454	save_vcfs (NA19178.wgs)	COMPLETED	0	2025-12-25 13:25:33.620	8.5s	0ms	115.7%	0	0	48.5 KB	11 KB
460	0e/fe173a	2099470	get_core_var (NA19178.wgs)	COMPLETED	0	2025-12-25 13:25:33.625	8.5s	0ms	27.7%	1.5 MB	7.4 MB	153.8 KB	66.8 KB
112	ad/49b1c7	2099393	get_depth (25)	COMPLETED	0	2025-12-25 13:25:33.584	8.7s	0ms	92.0%	1.5 MB	7.1 MB	9.5 MB	1.6 KB
455	4a/dd9f03	2099397	save_vcfs (NA07357.wgs)	COMPLETED	0	2025-12-25 13:25:33.592	8.6s	0ms	115.3%	0	0	48.7 KB	11.3 KB
454	f9/6416b4	2099402	get_core_var (NA07357.wgs)	COMPLETED	0	2025-12-25 13:25:33.598	8.6s	0ms	30.5%	1.5 MB	7.4 MB	157.1 KB	69.3 KB
456	3f/c55c1c	2099411	analyse_3 (NA18868.wgs)	COMPLETED	0	2025-12-25 13:25:33.604	8.6s	0ms	28.5%	1.5 MB	7.4 MB	65 KB	1.7 KB
458	ae/8281be	2099426	analyse_2 (NA18868.wgs)	COMPLETED	0	2025-12-25 13:25:33.609	8.6s	0ms	31.9%	1.5 MB	7.4 MB	55.6 KB	1.3 KB
457	07/72ff5a	2099443	phase_snvs (NA18868.wgs)	FAILED	127	2025-12-25 13:25:33.615	8.6s	8.6s	-	-	-	-	-
209	db/e8f37d	2099969	get_depth (44)	COMPLETED	0	2025-12-25 13:25:35.990	6.3s	0ms	98.3%	1.5 MB	7.1 MB	7.9 MB	1.6 KB
9	52/acff9f	2099970	call_snvs1 (2)	COMPLETED	0	2025-12-25 13:25:36.001	7.1s	1s	521.5%	1.1 MB	7.9 MB	4.1 MB	355 KB
463	a2/a4ff2c	2101024	analyse_1 (HG00276.wgs)	COMPLETED	0	2025-12-25 13:25:41.044	2.1s	0ms	33.7%	1.5 MB	7.4 MB	48.2 KB	1.5 KB
461	ac/41768b	2100999	analyse_1 (NA19003.wgs)	COMPLETED	0	2025-12-25 13:25:41.034	3.9s	0ms	33.0%	1.5 MB	7.4 MB	48.2 KB	1.5 KB
462	7d/66847a	2101007	format_snvs (17)	COMPLETED	0	2025-12-25 13:25:41.039	3.9s	0ms	39.1%	1.5 MB	7.4 MB	221.5 KB	105.5 KB
466	96/3f7391	2104583	phase_snvs (NA19178.wgs)	FAILED	127	2025-12-25 13:25:42.245	2.7s	2.6s	-	-	-	-	-
147	39/b73dda	2099975	call_snvs2 (30)	COMPLETED	0	2025-12-25 13:25:36.006	9s	1s	513.4%	20 MB	1.7 GB	4.5 MB	447.3 KB
300	2e/430fd9	2100081	call_snvs2 (68)	COMPLETED	0	2025-12-25 13:25:36.102	8.9s	1s	368.4%	1.2 MB	8 MB	3.5 MB	323.3 KB
467	c7/9c963e	2104712	analyse_3 (NA07357.wgs)	COMPLETED	0	2025-12-25 13:25:42.261	2.7s	0ms	43.2%	1.5 MB	7.4 MB	70.5 KB	2.4 KB
465	26/2c1731	2104599	analyse_3 (NA19178.wgs)	COMPLETED	0	2025-12-25 13:25:42.249	3.7s	0ms	52.0%	1.5 MB	7.4 MB	69.4 KB	2.2 KB
464	16/fd2ae6	2104622	analyse_2 (NA19178.wgs)	COMPLETED	0	2025-12-25 13:25:42.252	3.7s	0ms	43.0%	1.5 MB	7.4 MB	56.3 KB	1.4 KB
468	d7/43e8f1	2104647	analyse_2 (NA07357.wgs)	COMPLETED	0	2025-12-25 13:25:42.255	3.7s	0ms	40.7%	1.5 MB	7.4 MB	56.7 KB	1.5 KB
284	34/a08270	2100966	call_sv_dup (63)	COMPLETED	0	2025-12-25 13:25:41.017	6.1s	2s	98.2%	33.6 MB	44.9 MB	5 MB	15.7 KB
13	92/be1e90	2100992	call_snvs1 (3)	COMPLETED	0	2025-12-25 13:25:41.028	6s	1s	361.7%	1.2 MB	8 MB	3.2 MB	302.5 KB
64	fc/c19a55	2104574	get_depth (15)	COMPLETED	0	2025-12-25 13:25:42.239	4.8s	1s	97.7%	1.7 MB	7.2 MB	9.6 MB	1.6 KB
469	48/62cf83	2104674	phase_snvs (NA07357.wgs)	FAILED	127	2025-12-25 13:25:42.258	4.8s	4.7s	-	-	-	-	-
470	4e/16d8bd	2107662	format_snvs (18)	COMPLETED	0	2025-12-25 13:25:43.080	4s	1s	42.4%	2 MB	7.7 MB	237.3 KB	115.9 KB
41	67/999d87	2107661	call_snvs1 (9)	COMPLETED	0	2025-12-25 13:25:43.076	5.6s	1s	437.9%	1 MB	7.9 MB	4 MB	344.2 KB
164	fe/eab21c	2104748	get_depth (31)	COMPLETED	0	2025-12-25 13:25:42.265	6.5s	0ms	95.2%	1.5 MB	7.1 MB	10 MB	1.6 KB
43	51/d8b2c3	2100975	call_sv_dup (9)	COMPLETED	0	2025-12-25 13:25:41.023	8.3s	2s	98.2%	33.3 MB	45.2 MB	4.8 MB	15.8 KB
471	25/c779ce	2110356	save_vcfs (NA19213.wgs)	COMPLETED	0	2025-12-25 13:25:45.000	4.3s	0ms	51.8%	0	0	48.2 KB	10.3 KB
472	c9/4da0c6	2110363	get_core_var (NA19213.wgs)	COMPLETED	0	2025-12-25 13:25:45.006	4.3s	0ms	37.0%	1.5 MB	7.4 MB	152.9 KB	66.5 KB
264	52/dc23de	2100958	call_sv_del (44)	COMPLETED	0	2025-12-25 13:25:41.004	8.4s	2s	98.1%	32.3 MB	44.2 MB	4.2 MB	14.4 KB
187	05/2f6631	2100959	call_sv_del (33)	COMPLETED	0	2025-12-25 13:25:41.011	8.4s	2s	98.3%	32.7 MB	1.7 GB	4.3 MB	14.5 KB
473	37/312d1a	2110370	format_snvs (19)	COMPLETED	0	2025-12-25 13:25:45.012	5.1s	0ms	40.4%	1.5 MB	7.4 MB	240.1 KB	114.7 KB
211	62/b73b9b	2110350	call_snvs2 (51)	COMPLETED	0	2025-12-25 13:25:44.988	6s	1s	645.6%	1 MB	7.9 MB	3.7 MB	345.8 KB
221	f8/610b2c	2110347	call_snvs2 (54)	COMPLETED	0	2025-12-25 13:25:44.982	6s	1s	663.0%	1 MB	7.9 MB	4 MB	363.6 KB
476	91/2c1aef	2113150	get_core_var (NA20509.wgs)	COMPLETED	0	2025-12-25 13:25:47.097	4.2s	0ms	33.8%	1.5 MB	7.4 MB	160.7 KB	72.7 KB
166	69/c9ed61	2113128	get_depth (32)	COMPLETED	0	2025-12-25 13:25:47.082	4.6s	0ms	93.3%	1.5 MB	7.1 MB	9.5 MB	1.6 KB
474	b0/a40c2d	2113130	format_snvs (20)	COMPLETED	0	2025-12-25 13:25:47.090	4.6s	0ms	39.3%	1.5 MB	7.4 MB	245.8 KB	117.9 KB
475	a6/6e0f7e	2113139	save_vcfs (NA20509.wgs)	COMPLETED	0	2025-12-25 13:25:47.093	4.6s	0ms	50.3%	0	0	48.6 KB	11.2 KB
212	a4/5c4143	2113129	call_snvs1 (36)	COMPLETED	0	2025-12-25 13:25:47.086	4.7s	1s	395.3%	1.2 MB	7.9 MB	3.9 MB	329.2 KB
130	ca/d814ef	2113126	call_sv_dup (32)	COMPLETED	0	2025-12-25 13:25:47.078	5.5s	2s	98.5%	32.7 MB	44.7 MB	4.7 MB	15.8 KB
477	fe/9cc2f3	2114546	phase_snvs (NA19213.wgs)	FAILED	127	2025-12-25 13:25:49.387	6.6s	6.5s	-	-	-	-	-
479	c5/4c45fb	2114550	analyse_1 (NA18942.wgs)	COMPLETED	0	2025-12-25 13:25:49.390	6.6s	0ms	64.9%	1.5 MB	7.4 MB	48.2 KB	1.5 KB
291	79/a7e35a	2113639	get_depth (59)	COMPLETED	0	2025-12-25 13:25:48.742	7.3s	1s	96.1%	1.5 MB	7.1 MB	7.9 MB	1.6 KB
480	18/6d6512	2114561	analyse_1 (NA18861.wgs)	COMPLETED	0	2025-12-25 13:25:49.393	8.2s	0ms	41.9%	1.5 MB	7.4 MB	48.3 KB	1.5 KB
478	ff/7d1508	2114533	analyse_3 (NA19213.wgs)	COMPLETED	0	2025-12-25 13:25:49.384	8.2s	0ms	57.8%	1.5 MB	7.4 MB	68.1 KB	2.1 KB
482	9e/cdf15a	2116664	get_core_var (NA21781.wgs)	COMPLETED	0	2025-12-25 13:25:50.981	7.1s	0ms	33.4%	1.5 MB	7.4 MB	158 KB	70.4 KB
483	01/332221	2116753	format_snvs (21)	COMPLETED	0	2025-12-25 13:25:51.283	6.8s	0ms	57.3%	1.5 MB	7.4 MB	234 KB	110 KB
173	b0/58c839	2116755	call_snvs2 (44)	COMPLETED	0	2025-12-25 13:25:51.291	6.8s	1s	508.9%	1.2 MB	8 MB	3.3 MB	218.6 KB
484	4f/2c9ed5	2116788	analyse_3 (NA20509.wgs)	COMPLETED	0	2025-12-25 13:25:51.294	6.8s	0ms	34.7%	1.5 MB	7.4 MB	70.7 KB	2.3 KB
485	36/0550bc	2116805	phase_snvs (NA20509.wgs)	FAILED	127	2025-12-25 13:25:51.298	6.8s	6.7s	-	-	-	-	-
486	19/32a257	2116814	analyse_2 (NA20509.wgs)	COMPLETED	0	2025-12-25 13:25:51.301	6.8s	0ms	47.8%	1.5 MB	7.4 MB	57 KB	1.5 KB
22	c8/e6c8db	2113598	call_snvs1 (5)	COMPLETED	0	2025-12-25 13:25:48.643	9.5s	1s	537.8%	1 MB	7.9 MB	3.7 MB	332.4 KB
195	a6/395cf1	2114377	call_sv_dup (42)	COMPLETED	0	2025-12-25 13:25:49.277	8.9s	2s	99.3%	33.3 MB	45.1 MB	4.7 MB	15.8 KB
233	f8/06d6dd	2114512	call_sv_del (37)	COMPLETED	0	2025-12-25 13:25:49.377	8.8s	2s	99.3%	32.7 MB	44.9 MB	4.9 MB	14.4 KB
58	7e/2f6bae	2114518	call_sv_del (12)	COMPLETED	0	2025-12-25 13:25:49.380	8.8s	2s	100.5%	33.2 MB	45.2 MB	5 MB	14.4 KB
131	4f/586e80	2116237	call_snvs2 (24)	COMPLETED	0	2025-12-25 13:25:50.972	7.2s	1s	563.5%	1 MB	7.9 MB	3.4 MB	316.9 KB
481	62/6f1f08	2116238	save_vcfs (NA21781.wgs)	COMPLETED	0	2025-12-25 13:25:50.977	7.2s	0ms	132.0%	0	0	48.5 KB	10.9 KB
283	f6/779d12	2118405	get_depth (58)	COMPLETED	0	2025-12-25 13:25:51.668	6.5s	1s	95.1%	1.5 MB	7.1 MB	9.3 MB	1.6 KB
488	5b/296ad8	2118410	get_core_var (NA19239.wgs)	COMPLETED	0	2025-12-25 13:25:51.674	6.5s	1s	37.0%	1.5 MB	7.4 MB	157.2 KB	69.4 KB
487	56/e27bed	2118416	save_vcfs (NA19239.wgs)	COMPLETED	0	2025-12-25 13:25:51.680	6.5s	0ms	77.9%	0	0	48.7 KB	11.3 KB
196	f9/d7d259	2118558	call_snvs1 (32)	COMPLETED	0	2025-12-25 13:25:51.764	7.9s	2s	393.9%	20.9 MB	1.7 GB	4.2 MB	422.6 KB
489	22/74ce4b	2123977	analyse_3 (NA21781.wgs)	COMPLETED	0	2025-12-25 13:25:58.099	2.7s	0ms	30.8%	1.5 MB	7.4 MB	69.9 KB	2.2 KB
494	bd/d9c010	2123983	format_snvs (22)	COMPLETED	0	2025-12-25 13:25:58.104	2.7s	0ms	36.4%	2 MB	7.7 MB	165.2 KB	70.1 KB
493	b1/327bb2	2123997	get_core_var (NA07029.wgs)	COMPLETED	0	2025-12-25 13:25:58.109	2.7s	0ms	28.6%	1.5 MB	7.4 MB	155 KB	68 KB
309	61/62cdcb	2121457	call_sv_dup (68)	COMPLETED	0	2025-12-25 13:25:52.623	8.5s	3s	98.9%	32.7 MB	44.5 MB	4 MB	15.7 KB
125	98/69387e	2122415	get_depth (26)	COMPLETED	0	2025-12-25 13:25:56.061	5s	0ms	91.8%	1.5 MB	7.1 MB	7.9 MB	1.6 KB
126	70/9206d7	2123966	call_snvs2 (23)	COMPLETED	0	2025-12-25 13:25:58.081	3s	1s	423.3%	1.2 MB	7.9 MB	3.8 MB	322.6 KB
490	59/aba012	2123967	analyse_2 (NA21781.wgs)	COMPLETED	0	2025-12-25 13:25:58.088	3s	0ms	45.9%	1.5 MB	7.4 MB	56.9 KB	1.6 KB
491	6f/aa4e73	2123969	phase_snvs (NA21781.wgs)	FAILED	127	2025-12-25 13:25:58.093	3s	3s	-	-	-	-	-
492	6f/70da2d	2124175	save_vcfs (NA07029.wgs)	COMPLETED	0	2025-12-25 13:25:58.164	3s	0ms	100.8%	0	0	48.4 KB	10.7 KB
497	3b/aa9b85	2124274	analyse_1 (NA12717.wgs)	COMPLETED	0	2025-12-25 13:25:58.179	4.9s	0ms	37.1%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
498	57/9a80bd	2124253	analyse_1 (NA12145.wgs)	COMPLETED	0	2025-12-25 13:25:58.176	5s	0ms	39.8%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
83	5b/076995	2124097	call_snvs2 (12)	COMPLETED	0	2025-12-25 13:25:58.146	6.6s	1s	498.7%	1.1 MB	7.9 MB	4.1 MB	386.9 KB
297	82/9c375b	2124112	call_sv_del (51)	COMPLETED	0	2025-12-25 13:25:58.151	6.6s	2s	100.0%	32.5 MB	44.2 MB	5 MB	14.4 KB
274	ba/1e7565	2124141	get_depth (54)	COMPLETED	0	2025-12-25 13:25:58.158	6.6s	0ms	101.5%	1.7 MB	7.1 MB	8.8 MB	1.6 KB
308	b9/194d87	2124156	call_sv_dup (67)	COMPLETED	0	2025-12-25 13:25:58.161	6.6s	2s	100.1%	32.5 MB	44.4 MB	4.3 MB	15.6 KB
495	b7/56752a	2124194	format_snvs (23)	COMPLETED	0	2025-12-25 13:25:58.167	6.6s	0ms	44.9%	1.5 MB	7.4 MB	250.9 KB	121.4 KB
496	90/965c39	2124233	analyse_2 (NA19213.wgs)	COMPLETED	0	2025-12-25 13:25:58.173	6.6s	0ms	45.3%	1.5 MB	7.4 MB	56.3 KB	1.5 KB
500	06/eeff58	2124308	phase_snvs (NA19239.wgs)	FAILED	127	2025-12-25 13:25:58.183	6.6s	6.6s	-	-	-	-	-
501	96/cace2d	2124329	analyse_3 (NA19239.wgs)	COMPLETED	0	2025-12-25 13:25:58.186	6.6s	0ms	46.0%	1.5 MB	7.4 MB	70.5 KB	2.3 KB
17	32/84a6f7	2124089	call_snvs1 (4)	COMPLETED	0	2025-12-25 13:25:58.141	6.7s	1s	517.8%	1 MB	7.9 MB	3.4 MB	319.1 KB
25	e9/5433ed	2124131	call_sv_del (7)	COMPLETED	0	2025-12-25 13:25:58.154	7.8s	2s	99.6%	33.2 MB	45.1 MB	5 MB	14.4 KB
310	89/802a65	2126907	call_snvs1 (58)	COMPLETED	0	2025-12-25 13:25:59.670	6.3s	2s	426.8%	1.2 MB	8 MB	4.2 MB	368.5 KB
506	ab/b360ee	2130450	phase_snvs (NA07029.wgs)	FAILED	127	2025-12-25 13:26:01.126	4.9s	4.8s	-	-	-	-	-
499	3d/bb2688	2130433	format_snvs (24)	COMPLETED	0	2025-12-25 13:26:01.103	4.9s	0ms	23.8%	1.5 MB	7.4 MB	260.5 KB	127.4 KB
504	18/4307aa	2130440	save_vcfs (NA18942.wgs)	COMPLETED	0	2025-12-25 13:26:01.117	4.9s	0ms	115.7%	0	0	47.1 KB	8.2 KB
505	07/8acab8	2130454	analyse_3 (NA07029.wgs)	COMPLETED	0	2025-12-25 13:26:01.131	9.1s	0ms	66.7%	1.5 MB	7.4 MB	69.2 KB	2.1 KB
507	16/e1794b	2130468	analyse_2 (NA19239.wgs)	COMPLETED	0	2025-12-25 13:26:01.135	9.8s	0ms	50.3%	1.5 MB	7.4 MB	56.6 KB	1.5 KB
181	5b/cd5894	2130507	get_depth (38)	COMPLETED	0	2025-12-25 13:26:01.147	9.8s	0ms	94.0%	1.5 MB	7.1 MB	7.6 MB	1.6 KB
503	5f/4845b5	2130443	get_core_var (NA18942.wgs)	COMPLETED	0	2025-12-25 13:26:01.122	9.9s	0ms	35.2%	1.5 MB	7.4 MB	148.5 KB	64.2 KB
511	74/a91177	2135031	save_vcfs (NA19174.wgs)	COMPLETED	0	2025-12-25 13:26:04.814	6.5s	0ms	102.9%	0	0	48.9 KB	11.8 KB
116	f0/f147ae	2130480	call_sv_dup (26)	COMPLETED	0	2025-12-25 13:26:01.139	10.3s	2s	97.8%	32.5 MB	44.7 MB	4.2 MB	15.6 KB
115	de/866836	2130492	call_snvs2 (18)	COMPLETED	0	2025-12-25 13:26:01.143	10.3s	1s	388.7%	1 MB	7.9 MB	3.9 MB	307.6 KB
509	e4/8c42be	2135019	analyse_1 (NA07029.wgs)	COMPLETED	0	2025-12-25 13:26:04.809	6.6s	0ms	27.0%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
510	c3/cadb40	2135041	get_core_var (NA19174.wgs)	COMPLETED	0	2025-12-25 13:26:04.818	7.1s	0ms	45.2%	1.5 MB	7.4 MB	163 KB	74.2 KB
502	fe/cd17cc	2135013	format_snvs (25)	COMPLETED	0	2025-12-25 13:26:04.805	8.8s	0ms	54.4%	1.5 MB	7.4 MB	269.5 KB	129.1 KB
327	25/abc663	2135054	call_snvs1 (62)	COMPLETED	0	2025-12-25 13:26:04.823	8.8s	1s	622.1%	1 MB	7.9 MB	3.9 MB	341.2 KB
508	16/027719	2135789	format_snvs (26)	COMPLETED	0	2025-12-25 13:26:05.989	7.7s	0ms	43.4%	1.5 MB	7.4 MB	232.7 KB	111.3 KB
512	c7/4f5cc7	2135791	analyse_1 (NA19920.wgs)	COMPLETED	0	2025-12-25 13:26:05.993	7.7s	0ms	42.5%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
514	1e/408f76	2135792	save_vcfs (NA18519.wgs)	COMPLETED	0	2025-12-25 13:26:05.996	7.7s	0ms	58.0%	0	0	48.9 KB	11.8 KB
155	e8/6b6613	2134965	call_snvs2 (38)	COMPLETED	0	2025-12-25 13:26:04.721	9s	1s	628.9%	1 MB	7.9 MB	3.5 MB	264.2 KB
317	0e/7d7837	2134997	get_depth (68)	COMPLETED	0	2025-12-25 13:26:04.795	9s	0ms	100.8%	1.5 MB	7.1 MB	8 MB	1.6 KB
240	11/16ab43	2135788	call_snvs1 (40)	COMPLETED	0	2025-12-25 13:26:05.986	7.8s	1s	357.1%	1.2 MB	8 MB	3.4 MB	269.8 KB
19	fb/a14c04	2134996	call_sv_del (5)	COMPLETED	0	2025-12-25 13:26:04.789	11.2s	2s	100.0%	32.7 MB	44.3 MB	4.3 MB	14.5 KB
12	0c/1c2360	2138123	get_depth (3)	COMPLETED	0	2025-12-25 13:26:10.978	5s	1s	92.2%	1.5 MB	7.1 MB	7.1 MB	1.6 KB
515	4e/cd4abd	2138474	analyse_3 (NA18942.wgs)	COMPLETED	0	2025-12-25 13:26:11.082	9.9s	0ms	44.0%	1.5 MB	7.4 MB	63.8 KB	1.5 KB
120	fd/9e424a	2140185	call_snvs2 (20)	COMPLETED	0	2025-12-25 13:26:11.416	10.7s	1s	365.3%	1 MB	7.9 MB	4.2 MB	366.6 KB
519	8f/f03bf2	2142385	analyse_3 (NA19174.wgs)	COMPLETED	0	2025-12-25 13:26:12.946	9.2s	0ms	42.2%	1.9 MB	7.6 MB	72.1 KB	2.5 KB
518	46/4b6e3c	2142392	phase_snvs (NA19174.wgs)	FAILED	127	2025-12-25 13:26:12.950	9.2s	9.1s	-	-	-	-	-
139	22/09a984	2135004	call_sv_dup (37)	COMPLETED	0	2025-12-25 13:26:04.800	17.5s	2s	100.2%	32.7 MB	44.9 MB	4.9 MB	15.7 KB
334	5e/8c5987	2135787	call_sv_del (61)	COMPLETED	0	2025-12-25 13:26:05.982	16.3s	2s	99.3%	32.8 MB	44.9 MB	4.9 MB	14.4 KB
513	e2/e396e2	2138360	get_core_var (NA18519.wgs)	COMPLETED	0	2025-12-25 13:26:11.076	11.2s	0ms	44.3%	1.5 MB	7.4 MB	159.2 KB	70.8 KB
516	90/339b3c	2138566	phase_snvs (NA18942.wgs)	FAILED	127	2025-12-25 13:26:11.087	11.2s	11.1s	-	-	-	-	-
73	41/3a564f	2140184	call_sv_dup (16)	COMPLETED	0	2025-12-25 13:26:11.413	10.9s	2s	98.5%	32.6 MB	44.5 MB	4.9 MB	15.6 KB
523	9c/cade20	2143547	save_vcfs (NA18980.wgs)	COMPLETED	0	2025-12-25 13:26:13.669	8.6s	0ms	108.8%	0	0	48.5 KB	10.9 KB
521	6e/1040b3	2143540	get_core_var (NA11832.wgs)	COMPLETED	0	2025-12-25 13:26:13.666	8.7s	0ms	40.0%	1.5 MB	7.4 MB	161.8 KB	73 KB
520	70/ee61db	2143519	save_vcfs (NA11832.wgs)	COMPLETED	0	2025-12-25 13:26:13.660	8.8s	0ms	49.4%	0	0	48.9 KB	11.8 KB
517	17/cc0e87	2143494	format_snvs (27)	COMPLETED	0	2025-12-25 13:26:13.651	12.3s	0ms	42.0%	1.5 MB	7.4 MB	229.2 KB	112.6 KB
266	db/4c4849	2143816	get_depth (52)	COMPLETED	0	2025-12-25 13:26:13.752	12.2s	0ms	103.8%	1.5 MB	7.1 MB	8.4 MB	1.6 KB
522	72/2ff2cb	2143525	format_snvs (28)	COMPLETED	0	2025-12-25 13:26:13.663	17.3s	0ms	42.5%	1.5 MB	7.4 MB	228 KB	110.4 KB
219	e2/a00f37	2143509	call_snvs1 (37)	COMPLETED	0	2025-12-25 13:26:13.656	17.3s	1s	599.0%	1.1 MB	7.9 MB	4.1 MB	349.7 KB
152	91/1d5984	2143805	call_snvs2 (35)	COMPLETED	0	2025-12-25 13:26:13.749	17.3s	1s	710.5%	1.1 MB	7.9 MB	4 MB	331.5 KB
332	6e/38d561	2143832	call_snvs1 (63)	COMPLETED	0	2025-12-25 13:26:13.755	17.3s	1s	671.2%	20.4 MB	1.7 GB	4.1 MB	394.6 KB
189	0d/431297	2144515	call_sv_del (35)	COMPLETED	0	2025-12-25 13:26:15.970	15.1s	2s	98.1%	33.2 MB	45.3 MB	4.7 MB	14.4 KB
42	a5/e33888	2144518	get_depth (9)	COMPLETED	0	2025-12-25 13:26:16.125	14.9s	1s	94.5%	1.5 MB	7.1 MB	9.9 MB	1.6 KB
